method,frame,mAP,recall,iou,accuracy
YOLO+XMem2,125,99.1777,71.7703,71.3458,98.9557
YOLO+XMem2,126,99.0967,73.3269,72.8400,99.0117
YOLO+XMem2,127,99.0036,72.7551,72.2262,98.9939
YOLO+XMem2,128,99.1256,72.4274,71.9676,98.9842
YOLO+XMem2,129,99.0580,72.8697,72.3683,99.0009
YOLO+XMem2,130,99.0589,72.8707,72.3697,99.0000
YOLO+XMem2,131,98.9084,73.0479,72.4637,99.0038
YOLO+XMem2,132,98.9801,72.9022,72.3587,98.9970
YOLO+XMem2,133,98.8236,72.9649,72.3366,99.0007
YOLO+XMem2,134,99.0368,76.7254,76.1571,99.1385
YOLO+XMem2,135,99.1878,75.9081,75.4392,99.1141
YOLO+XMem2,136,99.0387,79.7222,79.1101,99.2522
YOLO+XMem2,137,99.1504,79.5382,78.9998,99.2594
YOLO+XMem2,138,98.9106,78.2256,77.5574,99.2208
YOLO+XMem2,139,99.2089,77.6719,77.1938,99.2228
YOLO+XMem2,140,99.0067,80.5874,79.9410,99.3306
YOLO+XMem2,141,99.1545,81.5503,80.9872,99.3786
YOLO+XMem2,142,99.1568,78.5956,78.0738,99.2928
YOLO+XMem2,143,99.2504,77.9446,77.4884,99.2821
YOLO+XMem2,144,99.3910,82.1958,81.7839,99.4268
YOLO+XMem2,145,99.1909,82.9644,82.4068,99.4547
YOLO+XMem2,146,99.4429,83.4717,83.0832,99.4847
YOLO+XMem2,147,99.3169,82.6365,82.1695,99.4614
YOLO+XMem2,148,99.3447,83.5781,83.1198,99.4967
YOLO+XMem2,149,99.3031,83.7850,83.2952,99.5039
YOLO+XMem2,150,99.3326,82.5829,82.1272,99.4705
YOLO+XMem2,151,99.3810,79.9687,79.5724,99.3918
YOLO+XMem2,152,99.3061,80.3757,79.9268,99.3968
YOLO+XMem2,153,99.2387,86.9793,86.4028,99.5845
YOLO+XMem2,154,99.3888,86.7362,86.2761,99.5734
YOLO+XMem2,155,99.3969,83.3333,82.9141,99.4546
YOLO+XMem2,156,99.3423,82.9790,82.5257,99.4308
YOLO+XMem2,157,99.2332,85.1485,84.5919,99.4884
YOLO+XMem2,158,99.2518,82.4864,81.9766,99.3882
YOLO+XMem2,159,99.1484,84.7121,84.1002,99.4491
YOLO+XMem2,160,98.8001,83.4955,82.6573,99.3851
YOLO+XMem2,161,98.7911,82.5584,81.7327,99.3420
YOLO+XMem2,162,98.7882,88.0861,87.1445,99.5285
YOLO+XMem2,163,98.8640,86.8707,86.0122,99.4779
YOLO+XMem2,164,99.0670,88.2899,87.5618,99.5308
YOLO+XMem2,165,99.1663,86.8530,86.2234,99.4748
YOLO+XMem2,166,99.1003,87.2272,86.5419,99.4821
YOLO+XMem2,167,99.1430,87.1748,86.5229,99.4812
YOLO+XMem2,168,99.0341,88.0627,87.3128,99.5085
YOLO+XMem2,169,99.0945,87.1918,86.5026,99.4763
YOLO+XMem2,170,99.1882,85.7593,85.1616,99.4240
YOLO+XMem2,171,99.1375,95.6065,94.8178,99.8001
YOLO+XMem2,172,99.1511,90.7776,90.0775,99.6240
YOLO+XMem2,173,99.0220,89.4737,88.6899,99.5797
YOLO+XMem2,174,99.3364,91.4398,90.8846,99.6677
YOLO+XMem2,175,99.1796,91.4795,90.7925,99.6719
YOLO+XMem2,176,99.1678,91.5682,90.8699,99.6813
YOLO+XMem2,177,99.3207,90.1088,89.5568,99.6424
YOLO+XMem2,178,99.1650,89.9070,89.2314,99.6372
YOLO+XMem2,179,99.2326,93.5987,92.9261,99.7636
YOLO+XMem2,180,99.0802,95.1091,94.2767,99.8089
YOLO+XMem2,181,99.1611,94.0945,93.3514,99.7759
YOLO+XMem2,182,99.2004,93.5916,92.8908,99.7555
YOLO+XMem2,183,99.2096,91.9464,91.2777,99.6929
YOLO+XMem2,184,99.1643,89.2506,88.5843,99.5819
YOLO+XMem2,185,99.2450,90.7745,90.1519,99.6240
YOLO+XMem2,186,99.2511,90.5444,89.9300,99.5985
YOLO+XMem2,187,99.1223,88.3831,87.6968,99.4889
YOLO+XMem2,188,99.1474,87.2080,86.5589,99.4096
YOLO+XMem2,189,99.0018,85.2009,84.4752,99.2801
YOLO+XMem2,190,99.0840,87.4695,86.7679,99.3508
YOLO+XMem2,191,98.9130,88.6745,87.8188,99.3718
YOLO+XMem2,192,99.0569,87.4379,86.7160,99.2784
YOLO+XMem2,193,99.0861,87.3350,86.6372,99.2306
YOLO+XMem2,194,99.2111,87.3678,86.7650,99.1924
YOLO+XMem2,195,99.0893,85.3572,84.6928,99.0213
YOLO+XMem2,196,99.0754,84.9112,84.2437,98.9504
YOLO+XMem2,197,99.1786,85.9640,85.3563,98.9990
YOLO+XMem2,198,99.0124,84.8491,84.1371,98.8788
YOLO+XMem2,199,98.9671,91.1833,90.3237,99.2917
YOLO+XMem2,200,99.0460,90.2349,89.4574,99.2017
YOLO+XMem2,201,99.1511,91.5819,90.8694,99.2920
YOLO+XMem2,202,99.0338,92.3018,91.4780,99.3231
YOLO+XMem2,203,99.1893,90.4994,89.8350,99.1748
YOLO+XMem2,204,99.3371,88.5759,88.0554,99.0090
YOLO+XMem2,205,99.4152,90.4634,89.9845,99.1678
YOLO+XMem2,206,99.3017,86.3710,85.8496,98.8436
YOLO+XMem2,207,99.2641,95.5351,94.8632,99.5932
YOLO+XMem2,208,99.3002,97.3553,96.6919,99.7486
YOLO+XMem2,209,99.3615,97.8668,97.2551,99.8005
YOLO+XMem2,210,99.3345,97.6139,96.9797,99.7915
YOLO+XMem2,211,99.2407,96.6058,95.8970,99.7322
YOLO+XMem2,212,99.0596,97.0161,96.1307,99.7620
YOLO+XMem2,213,99.0471,95.7623,94.8881,99.7027
YOLO+XMem2,214,99.1069,94.0219,93.2320,99.6259
YOLO+XMem2,215,98.7365,96.2245,95.0540,99.7423
YOLO+XMem2,216,98.5578,99.2722,97.8508,99.8942
YOLO+XMem2,217,99.0220,98.2779,97.3332,99.8756
YOLO+XMem2,218,99.1480,98.1258,97.3052,99.8806
YOLO+XMem2,219,98.7208,98.2698,97.0342,99.8744
YOLO+XMem2,220,98.8087,97.2990,96.1708,99.8452
YOLO+XMem2,221,98.9409,98.0430,97.0248,99.8835
YOLO+XMem2,222,98.8988,97.0131,95.9764,99.8469
YOLO+XMem2,223,98.9500,96.6817,95.6999,99.8407
YOLO+XMem2,224,98.8174,97.4588,96.3352,99.8662
YOLO+XMem2,225,99.0248,98.9565,98.0014,99.9281
YOLO+XMem2,226,98.9295,99.0473,97.9969,99.9287
YOLO+XMem2,227,98.9121,99.1491,98.0796,99.9320
YOLO+XMem2,228,98.9014,99.4622,98.3753,99.9430
YOLO+XMem2,229,98.9439,99.1872,98.1481,99.9350
YOLO+XMem2,230,99.0209,99.1786,98.2155,99.9378
YOLO+XMem2,231,98.9030,99.2477,98.1671,99.9369
YOLO+XMem2,232,98.8905,99.3339,98.2390,99.9397
YOLO+XMem2,233,98.8208,98.8849,97.7316,99.9232
YOLO+XMem2,234,98.8288,99.8297,98.6625,99.9552
YOLO+XMem2,235,98.7691,99.7854,98.5598,99.9518
YOLO+XMem2,236,98.6538,99.8319,98.4902,99.9499
YOLO+XMem2,237,98.7642,99.5624,98.3373,99.9455
YOLO+XMem2,238,98.6670,99.8875,98.5575,99.9530
YOLO+XMem2,239,98.5102,99.8512,98.3658,99.9468
YOLO+XMem2,240,98.5829,99.8420,98.4294,99.9489
YOLO+XMem2,241,98.4787,99.7500,98.2363,99.9430
YOLO+XMem2,242,98.5759,99.8215,98.4024,99.9488
YOLO+XMem2,243,98.3221,99.9024,98.2277,99.9439
YOLO+XMem2,244,98.6189,99.9385,98.5591,99.9553
YOLO+XMem2,245,98.1433,99.9134,98.0599,99.9405
YOLO+XMem2,246,98.3111,99.9016,98.2160,99.9466
YOLO+XMem2,247,98.2838,99.9000,98.1873,99.9466
YOLO+XMem2,248,98.1265,99.9192,98.0487,99.9430
YOLO+XMem2,249,98.3179,99.9239,98.2444,99.9491
YOLO+XMem2,250,98.5298,99.9078,98.4403,99.9553
YOLO+XMem2,251,97.9996,99.9339,97.9361,99.9401
YOLO+XMem2,252,98.0356,99.9848,98.0210,99.9423
YOLO+XMem2,253,98.3593,99.8813,98.2445,99.9478
YOLO+XMem2,254,98.1921,99.9110,98.1062,99.9436
YOLO+XMem2,255,98.3941,99.8698,98.2681,99.9472
YOLO+XMem2,256,98.6337,99.8691,98.5064,99.9531
YOLO+XMem2,257,98.4940,99.8218,98.3211,99.9460
YOLO+XMem2,258,98.5080,99.8681,98.3800,99.9459
YOLO+XMem2,259,98.5161,99.8568,98.3771,99.9434
YOLO+XMem2,260,98.4421,99.7194,98.1702,99.9339
YOLO+XMem2,261,98.3729,99.8293,98.2077,99.9336
YOLO+XMem2,262,98.3975,99.8451,98.2476,99.9334
YOLO+XMem2,263,98.2917,99.7648,98.0644,99.9249
YOLO+XMem2,264,98.5930,99.5875,98.1920,99.9293
YOLO+XMem2,265,98.6583,99.7325,98.3979,99.9368
YOLO+XMem2,266,98.4028,99.7671,98.1773,99.9275
YOLO+XMem2,267,98.5752,99.5254,98.1140,99.9253
YOLO+XMem2,268,98.4956,99.8231,98.3239,99.9346
YOLO+XMem2,269,98.5853,99.8617,98.4509,99.9408
YOLO+XMem2,270,98.5348,99.7645,98.3061,99.9366
YOLO+XMem2,271,98.6303,99.7445,98.3818,99.9405
YOLO+XMem2,272,98.6427,99.5555,98.2102,99.9350
YOLO+XMem2,273,98.5883,99.7185,98.3146,99.9394
YOLO+XMem2,274,98.7065,99.5528,98.2708,99.9382
YOLO+XMem2,275,98.9032,99.5041,98.4181,99.9440
YOLO+XMem2,276,98.9113,99.6634,98.5820,99.9501
YOLO+XMem2,277,98.7690,99.3579,98.1425,99.9348
YOLO+XMem2,278,98.6651,99.2031,97.8892,99.9262
YOLO+XMem2,279,98.8203,98.8621,97.7089,99.9207
YOLO+XMem2,280,98.9246,98.8826,97.8309,99.9253
YOLO+XMem2,281,98.7839,97.8074,96.6437,99.8837
YOLO+XMem2,282,98.5975,97.3766,96.0462,99.8618
YOLO+XMem2,283,98.6010,98.0555,96.7100,99.8831
YOLO+XMem2,284,98.7406,98.5518,97.3285,99.9038
YOLO+XMem2,285,98.7550,96.6097,95.4472,99.8330
YOLO+XMem2,286,98.9506,96.4833,95.5061,99.8325
YOLO+XMem2,287,98.7699,97.8369,96.6592,99.8731
YOLO+XMem2,288,98.9931,96.8883,95.9428,99.8436
YOLO+XMem2,289,99.0417,99.1159,98.1743,99.9288
YOLO+XMem2,290,99.0119,99.2525,98.2791,99.9327
YOLO+XMem2,291,98.8477,99.3926,98.2541,99.9319
YOLO+XMem2,292,98.7873,99.1784,97.9854,99.9210
YOLO+XMem2,293,98.6876,99.4407,98.1428,99.9265
YOLO+XMem2,294,98.7892,99.2489,98.0561,99.9223
YOLO+XMem2,295,98.6549,99.2905,97.9644,99.9175
YOLO+XMem2,296,98.7262,99.4243,98.1651,99.9243
YOLO+XMem2,297,98.9025,99.4620,98.3762,99.9316
YOLO+XMem2,298,98.7253,99.7757,98.5066,99.9356
YOLO+XMem2,299,98.7989,99.8243,98.6274,99.9394
YOLO+XMem2,300,98.5824,99.6418,98.2342,99.9197
YOLO+XMem2,301,98.9417,99.6614,98.6102,99.9352
YOLO+XMem2,302,98.8396,99.6578,98.5053,99.9284
YOLO+XMem2,303,98.5858,99.7934,98.3850,99.9209
YOLO+XMem2,304,98.8721,99.6898,98.5689,99.9291
YOLO+XMem2,305,98.8815,99.6778,98.5665,99.9284
YOLO+XMem2,306,98.6885,99.8685,98.5604,99.9278
YOLO+XMem2,307,98.7048,99.8910,98.5986,99.9303
YOLO+XMem2,308,98.6421,99.8981,98.5429,99.9287
YOLO+XMem2,309,98.5814,99.9631,98.5456,99.9306
YOLO+XMem2,310,98.7508,99.9306,98.6832,99.9388
YOLO+XMem2,311,98.3746,99.9774,98.3527,99.9249
YOLO+XMem2,312,98.2319,99.9504,98.1841,99.9191
YOLO+XMem2,313,98.1799,99.9360,98.1182,99.9177
YOLO+XMem2,314,98.4494,99.9391,98.3903,99.9301
YOLO+XMem2,315,98.1355,100.0000,98.1355,99.9193
YOLO+XMem2,316,98.1986,99.9898,98.1887,99.9219
YOLO+XMem2,317,98.0223,99.9966,98.0190,99.9144
YOLO+XMem2,318,98.1671,99.9931,98.1605,99.9210
YOLO+XMem2,319,98.2495,99.9897,98.2395,99.9245
YOLO+XMem2,320,98.2756,99.9828,98.2591,99.9253
YOLO+XMem2,321,98.4068,99.9966,98.4035,99.9314
YOLO+XMem2,322,98.2291,100.0000,98.2291,99.9236
YOLO+XMem2,323,98.5822,99.9695,98.5525,99.9374
YOLO+XMem2,324,98.0508,99.9933,98.0444,99.9141
YOLO+XMem2,325,98.4133,99.9766,98.3907,99.9293
YOLO+XMem2,326,98.2586,100.0000,98.2586,99.9226
YOLO+XMem2,327,98.4063,100.0000,98.4063,99.9281
YOLO+XMem2,328,98.3457,100.0000,98.3457,99.9245
YOLO+XMem2,329,98.4235,100.0000,98.4235,99.9274
YOLO+XMem2,330,98.6297,100.0000,98.6297,99.9368
YOLO+XMem2,331,98.5503,100.0000,98.5503,99.9336
YOLO+XMem2,332,98.3512,100.0000,98.3512,99.9252
YOLO+XMem2,333,98.2989,100.0000,98.2989,99.9238
YOLO+XMem2,334,98.7151,99.9868,98.7022,99.9424
YOLO+XMem2,335,98.3732,100.0000,98.3732,99.9281
YOLO+XMem2,336,98.5827,100.0000,98.5827,99.9376
YOLO+XMem2,337,98.5960,99.9833,98.5797,99.9376
YOLO+XMem2,338,98.6441,99.9798,98.6244,99.9401
YOLO+XMem2,339,98.5471,99.9730,98.5208,99.9358
YOLO+XMem2,340,98.6370,99.9559,98.5940,99.9392
YOLO+XMem2,341,98.6112,100.0000,98.6112,99.9402
YOLO+XMem2,342,98.3585,100.0000,98.3585,99.9293
YOLO+XMem2,343,98.4986,99.9863,98.4853,99.9352
YOLO+XMem2,344,98.6303,99.9550,98.5865,99.9401
YOLO+XMem2,345,98.7700,100.0000,98.7700,99.9491
YOLO+XMem2,346,98.4844,99.9709,98.4562,99.9376
YOLO+XMem2,347,98.3136,100.0000,98.3136,99.9339
YOLO+XMem2,348,98.1918,100.0000,98.1918,99.9308
YOLO+XMem2,349,98.1510,99.9920,98.1433,99.9313
YOLO+XMem2,350,98.2238,99.9836,98.2080,99.9355
YOLO+XMem2,351,98.0063,100.0000,98.0063,99.9301
YOLO+XMem2,352,97.6811,100.0000,97.6811,99.9200
YOLO+XMem2,353,97.9286,99.9957,97.9245,99.9290
YOLO+XMem2,354,98.2268,100.0000,98.2268,99.9401
YOLO+XMem2,355,98.0058,99.9956,98.0016,99.9336
YOLO+XMem2,356,98.4086,99.9776,98.3870,99.9470
YOLO+XMem2,357,98.5559,99.9192,98.4774,99.9502
YOLO+XMem2,358,97.6917,100.0000,97.6917,99.9251
YOLO+XMem2,359,98.3254,100.0000,98.3254,99.9466
YOLO+XMem2,360,97.9230,100.0000,97.9230,99.9340
YOLO+XMem2,361,98.2100,99.7896,98.0071,99.9372
YOLO+XMem2,362,98.3876,99.8726,98.2643,99.9459
YOLO+XMem2,363,98.5671,99.7710,98.3445,99.9491
YOLO+XMem2,364,98.2337,99.7631,98.0050,99.9392
YOLO+XMem2,365,98.3988,99.6214,98.0323,99.9404
YOLO+XMem2,366,98.4207,99.3603,97.8010,99.9343
YOLO+XMem2,367,98.5774,99.6654,98.2522,99.9486
YOLO+XMem2,368,98.5175,99.6391,98.1673,99.9470
YOLO+XMem2,369,98.4604,99.6301,98.1017,99.9465
YOLO+XMem2,370,98.1962,100.0000,98.1962,99.9501
YOLO+XMem2,371,98.2097,99.8331,98.0488,99.9466
YOLO+XMem2,372,98.4874,99.8483,98.3403,99.9550
YOLO+XMem2,373,98.4772,99.6095,98.0985,99.9485
YOLO+XMem2,374,98.5162,99.8755,98.3954,99.9565
YOLO+XMem2,375,98.5394,99.9453,98.4863,99.9593
YOLO+XMem2,376,98.5820,99.9298,98.5137,99.9596
YOLO+XMem2,377,98.9021,99.7913,98.6979,99.9644
YOLO+XMem2,378,98.7967,99.9677,98.7652,99.9664
YOLO+XMem2,379,98.6658,99.8655,98.5349,99.9601
YOLO+XMem2,380,98.4134,99.9891,98.4029,99.9567
YOLO+XMem2,381,98.4332,99.9782,98.4121,99.9572
YOLO+XMem2,382,98.5879,99.9670,98.5558,99.9615
YOLO+XMem2,383,98.5533,99.9557,98.5102,99.9605
YOLO+XMem2,384,98.5932,99.9607,98.5550,99.9622
YOLO+XMem2,385,98.5066,99.9770,98.4843,99.9612
YOLO+XMem2,386,98.4555,99.9942,98.4498,99.9608
YOLO+XMem2,387,98.2374,100.0000,98.2374,99.9557
YOLO+XMem2,388,98.1456,100.0000,98.1456,99.9533
YOLO+XMem2,389,98.2703,99.9942,98.2646,99.9560
YOLO+XMem2,390,97.8834,100.0000,97.8834,99.9460
YOLO+XMem2,391,98.2037,99.9885,98.1926,99.9537
YOLO+XMem2,392,98.2233,100.0000,98.2233,99.9540
YOLO+XMem2,393,98.0703,100.0000,98.0703,99.9492
YOLO+XMem2,394,98.3707,100.0000,98.3707,99.9565
YOLO+XMem2,395,98.5075,100.0000,98.5075,99.9595
YOLO+XMem2,396,98.4693,99.9787,98.4486,99.9572
YOLO+XMem2,397,98.2721,99.9948,98.2671,99.9514
YOLO+XMem2,398,98.3503,99.9896,98.3403,99.9528
YOLO+XMem2,399,98.1708,99.9846,98.1560,99.9470
YOLO+XMem2,400,98.2474,99.9897,98.2375,99.9494
YOLO+XMem2,401,98.1940,99.9897,98.1840,99.9481
YOLO+XMem2,402,98.0642,99.9897,98.0542,99.9444
YOLO+XMem2,403,98.2464,99.9896,98.2364,99.9501
YOLO+XMem2,404,98.4144,100.0000,98.4144,99.9552
YOLO+XMem2,405,98.3079,99.9948,98.3028,99.9523
YOLO+XMem2,406,98.4573,100.0000,98.4573,99.9569
YOLO+XMem2,407,98.2207,99.9738,98.1954,99.9494
YOLO+XMem2,408,98.1680,99.9948,98.1629,99.9481
YOLO+XMem2,409,98.1245,99.9845,98.1096,99.9460
YOLO+XMem2,410,98.1935,99.9696,98.1642,99.9466
YOLO+XMem2,411,98.2598,99.9702,98.2311,99.9475
YOLO+XMem2,412,98.2783,99.9760,98.2551,99.9465
YOLO+XMem2,413,98.1611,99.9953,98.1566,99.9420
YOLO+XMem2,414,98.4085,99.9909,98.3997,99.9482
YOLO+XMem2,415,98.2202,99.9955,98.2159,99.9411
YOLO+XMem2,416,98.3170,100.0000,98.3170,99.9443
YOLO+XMem2,417,98.1508,100.0000,98.1508,99.9382
YOLO+XMem2,418,98.1150,100.0000,98.1150,99.9369
YOLO+XMem2,419,98.2665,99.9956,98.2623,99.9413
YOLO+XMem2,420,98.2397,100.0000,98.2397,99.9401
YOLO+XMem2,421,98.0335,99.9829,98.0171,99.9317
YOLO+XMem2,422,98.4117,99.9958,98.4076,99.9447
YOLO+XMem2,423,98.3324,99.9623,98.2960,99.9401
YOLO+XMem2,424,98.3718,99.9959,98.3678,99.9418
YOLO+XMem2,425,98.4289,99.9959,98.4250,99.9431
YOLO+XMem2,426,98.1487,99.9959,98.1448,99.9326
YOLO+XMem2,427,98.6031,99.9921,98.5954,99.9481
YOLO+XMem2,428,98.2095,99.9882,98.1981,99.9324
YOLO+XMem2,429,98.2748,99.9922,98.2673,99.9343
YOLO+XMem2,430,98.4491,99.9621,98.4124,99.9384
YOLO+XMem2,431,98.4488,99.9852,98.4344,99.9378
YOLO+XMem2,432,98.0597,99.9601,98.0213,99.9196
YOLO+XMem2,433,98.4475,100.0000,98.4475,99.9356
YOLO+XMem2,434,98.4352,99.9931,98.4285,99.9332
YOLO+XMem2,435,98.6084,100.0000,98.6084,99.9398
YOLO+XMem2,436,98.5023,100.0000,98.5023,99.9342
YOLO+XMem2,437,98.5335,100.0000,98.5335,99.9355
YOLO+XMem2,438,98.5659,100.0000,98.5659,99.9369
YOLO+XMem2,439,98.7690,99.9120,98.6832,99.9430
YOLO+XMem2,440,98.4751,100.0000,98.4751,99.9345
YOLO+XMem2,441,98.5746,99.9931,98.5678,99.9394
YOLO+XMem2,442,98.5255,100.0000,98.5255,99.9384
YOLO+XMem2,443,98.4021,100.0000,98.4021,99.9343
YOLO+XMem2,444,98.5808,100.0000,98.5808,99.9417
YOLO+XMem2,445,98.6215,100.0000,98.6215,99.9436
YOLO+XMem2,446,98.5385,99.9964,98.5350,99.9402
YOLO+XMem2,447,98.5561,99.9891,98.5455,99.9411
YOLO+XMem2,448,98.6523,99.9963,98.6487,99.9463
YOLO+XMem2,449,98.8109,99.9811,98.7924,99.9533
YOLO+XMem2,450,98.5635,100.0000,98.5635,99.9459
YOLO+XMem2,451,99.0207,99.9680,98.9893,99.9631
YOLO+XMem2,452,98.9069,99.9052,98.8142,99.9579
YOLO+XMem2,453,98.7385,99.9915,98.7303,99.9562
YOLO+XMem2,454,99.1277,99.8825,99.0123,99.9669
YOLO+XMem2,455,98.9577,99.9598,98.9184,99.9646
YOLO+XMem2,456,98.9334,99.9000,98.8356,99.9625
YOLO+XMem2,457,98.6748,99.9537,98.6298,99.9566
YOLO+XMem2,458,98.6664,99.9403,98.6082,99.9556
YOLO+XMem2,459,98.1999,99.9529,98.1545,99.9423
YOLO+XMem2,460,98.9190,99.9672,98.8869,99.9653
YOLO+XMem2,461,98.5511,99.9907,98.5421,99.9541
YOLO+XMem2,462,98.1220,99.9909,98.1132,99.9391
YOLO+XMem2,463,98.6159,99.9909,98.6071,99.9549
YOLO+XMem2,464,98.1832,100.0000,98.1832,99.9397
YOLO+XMem2,465,98.5228,100.0000,98.5228,99.9502
YOLO+XMem2,466,98.6296,100.0000,98.6296,99.9531
YOLO+XMem2,467,98.4888,99.9917,98.4807,99.9465
YOLO+XMem2,468,98.6925,100.0000,98.6925,99.9531
YOLO+XMem2,469,98.6846,99.9634,98.6490,99.9512
YOLO+XMem2,470,98.6480,99.9918,98.6400,99.9514
YOLO+XMem2,471,98.4980,99.9959,98.4940,99.9462
YOLO+XMem2,472,98.4963,100.0000,98.4963,99.9457
YOLO+XMem2,473,98.7131,99.9838,98.6973,99.9530
YOLO+XMem2,474,98.6432,99.9959,98.6392,99.9510
YOLO+XMem2,475,98.3600,100.0000,98.3600,99.9416
YOLO+XMem2,476,98.7928,99.9958,98.7887,99.9573
YOLO+XMem2,477,98.6490,100.0000,98.6490,99.9528
YOLO+XMem2,478,98.6089,99.9873,98.5965,99.9515
YOLO+XMem2,479,98.7100,100.0000,98.7100,99.9557
YOLO+XMem2,480,98.6537,100.0000,98.6537,99.9543
YOLO+XMem2,481,98.5079,99.9912,98.4994,99.9497
YOLO+XMem2,482,98.5571,99.9911,98.5485,99.9520
YOLO+XMem2,483,98.4626,99.9955,98.4582,99.9495
YOLO+XMem2,484,98.4001,99.9818,98.3825,99.9478
YOLO+XMem2,485,98.3070,100.0000,98.3070,99.9460
YOLO+XMem2,486,98.1135,100.0000,98.1135,99.9414
YOLO+XMem2,487,98.4972,99.9709,98.4689,99.9537
YOLO+XMem2,488,98.3807,99.9950,98.3758,99.9523
YOLO+XMem2,489,98.5264,99.9792,98.5062,99.9578
YOLO+XMem2,490,98.5181,99.9786,98.4973,99.9588
YOLO+XMem2,491,98.3076,99.9727,98.2812,99.9537
YOLO+XMem2,492,98.4789,99.9888,98.4680,99.9596
YOLO+XMem2,493,98.4528,99.9942,98.4471,99.9606
YOLO+XMem2,494,98.3791,100.0000,98.3791,99.9606
YOLO+XMem2,495,98.0997,99.9813,98.0816,99.9547
YOLO+XMem2,496,97.7049,100.0000,97.7049,99.9470
YOLO+XMem2,497,98.3257,99.9934,98.3193,99.9624
YOLO+XMem2,498,97.6846,99.9866,97.6718,99.9485
YOLO+XMem2,499,98.3640,100.0000,98.3640,99.9641
YOLO+XMem2,500,98.1367,99.9797,98.1172,99.9589
YOLO+XMem2,501,98.2309,100.0000,98.2309,99.9617
YOLO+XMem2,502,98.1933,99.9862,98.1800,99.9611
YOLO+XMem2,503,98.3323,99.9862,98.3190,99.9641
YOLO+XMem2,504,98.1527,100.0000,98.1527,99.9601
YOLO+XMem2,505,98.1763,100.0000,98.1763,99.9602
YOLO+XMem2,506,97.8974,100.0000,97.8974,99.9533
YOLO+XMem2,507,98.0142,100.0000,98.0142,99.9552
YOLO+XMem2,508,98.0080,99.9805,97.9893,99.9544
YOLO+XMem2,509,97.8140,100.0000,97.8140,99.9505
YOLO+XMem2,510,97.8936,100.0000,97.8936,99.9521
YOLO+XMem2,511,98.0126,99.9935,98.0064,99.9547
YOLO+XMem2,512,97.9419,100.0000,97.9419,99.9531
YOLO+XMem2,513,98.2218,100.0000,98.2218,99.9598
YOLO+XMem2,514,98.0855,100.0000,98.0855,99.9567
YOLO+XMem2,515,97.9737,100.0000,97.9737,99.9546
YOLO+XMem2,516,98.1050,100.0000,98.1050,99.9576
YOLO+XMem2,517,97.7503,100.0000,97.7503,99.9499
YOLO+XMem2,518,98.0506,100.0000,98.0506,99.9569
YOLO+XMem2,519,97.7737,100.0000,97.7737,99.9510
YOLO+XMem2,520,97.6142,100.0000,97.6142,99.9479
YOLO+XMem2,521,97.7723,100.0000,97.7723,99.9520
YOLO+XMem2,522,97.8840,100.0000,97.8840,99.9553
YOLO+XMem2,523,97.4509,100.0000,97.4509,99.9472
YOLO+XMem2,524,97.6331,100.0000,97.6331,99.9524
YOLO+XMem2,525,97.6613,100.0000,97.6613,99.9546
YOLO+XMem2,526,97.3446,100.0000,97.3446,99.9495
YOLO+XMem2,527,97.6647,100.0000,97.6647,99.9572
YOLO+XMem2,528,97.6885,100.0000,97.6885,99.9586
YOLO+XMem2,529,97.6813,100.0000,97.6813,99.9593
YOLO+XMem2,530,97.5214,100.0000,97.5214,99.9572
YOLO+XMem2,531,97.5449,100.0000,97.5449,99.9580
YOLO+XMem2,532,97.8443,100.0000,97.8443,99.9635
YOLO+XMem2,533,97.6998,100.0000,97.6998,99.9609
YOLO+XMem2,534,97.4428,100.0000,97.4428,99.9560
YOLO+XMem2,535,97.3336,100.0000,97.3336,99.9534
YOLO+XMem2,536,97.4146,100.0000,97.4146,99.9536
YOLO+XMem2,537,97.3773,100.0000,97.3773,99.9515
YOLO+XMem2,538,97.4203,100.0000,97.4203,99.9510
YOLO+XMem2,539,97.4418,100.0000,97.4418,99.9501
YOLO+XMem2,540,97.6869,100.0000,97.6869,99.9537
YOLO+XMem2,541,98.1155,100.0000,98.1155,99.9615
YOLO+XMem2,542,97.5837,100.0000,97.5837,99.9498
YOLO+XMem2,543,97.5996,100.0000,97.5996,99.9491
YOLO+XMem2,544,97.8069,100.0000,97.8069,99.9521
YOLO+XMem2,545,97.7871,100.0000,97.7871,99.9498
YOLO+XMem2,546,98.0653,100.0000,98.0653,99.9544
YOLO+XMem2,547,97.5795,100.0000,97.5795,99.9401
YOLO+XMem2,548,98.1709,99.9943,98.1654,99.9525
YOLO+XMem2,549,98.0433,99.9946,98.0381,99.9466
YOLO+XMem2,550,97.8854,99.9436,97.8313,99.9375
YOLO+XMem2,551,98.1800,99.9660,98.1473,99.9437
YOLO+XMem2,552,97.8712,100.0000,97.8712,99.9314
YOLO+XMem2,553,98.1478,99.9956,98.1436,99.9374
YOLO+XMem2,554,98.4494,99.9791,98.4291,99.9449
YOLO+XMem2,555,98.5545,99.9756,98.5308,99.9469
YOLO+XMem2,556,98.2405,99.9725,98.2139,99.9332
YOLO+XMem2,557,97.9963,99.9766,97.9739,99.9232
YOLO+XMem2,558,98.4341,99.9384,98.3744,99.9379
YOLO+XMem2,559,98.3866,99.9962,98.3829,99.9378
YOLO+XMem2,560,98.2063,99.9848,98.1916,99.9298
