method,frame,mAP,recall,iou,accuracy
BiRefNet,482,99.2066,98.7313,97.9578,99.9329
BiRefNet,483,99.2139,98.5284,97.7651,99.9274
BiRefNet,484,99.2303,98.6203,97.8716,99.9319
BiRefNet,485,99.3482,98.5179,97.8852,99.9333
BiRefNet,486,99.0816,98.8511,97.9535,99.9371
BiRefNet,487,99.1106,98.5233,97.6599,99.9297
BiRefNet,488,99.0160,98.6643,97.7062,99.9330
BiRefNet,489,98.9721,98.4891,97.4919,99.9294
BiRefNet,490,99.1385,98.5389,97.7023,99.9374
BiRefNet,491,98.9886,98.3937,97.4144,99.9308
BiRefNet,492,99.2037,97.9481,97.1841,99.9264
BiRefNet,493,99.2216,98.3126,97.5601,99.9387
BiRefNet,494,99.1567,98.2858,97.4710,99.9391
BiRefNet,495,98.9997,98.3194,97.3523,99.9381
BiRefNet,496,99.2606,98.2158,97.5024,99.9433
BiRefNet,497,99.2230,98.2184,97.4687,99.9439
BiRefNet,498,99.0300,98.4200,97.4803,99.9450
BiRefNet,499,99.3064,97.9344,97.2690,99.9407
BiRefNet,500,99.2758,98.1558,97.4579,99.9452
BiRefNet,501,99.3458,98.0427,97.4137,99.9446
BiRefNet,502,98.9028,98.1327,97.0759,99.9379
BiRefNet,503,99.1439,98.1940,97.3684,99.9443
BiRefNet,504,99.2195,97.9543,97.2053,99.9402
BiRefNet,505,99.4044,98.0816,97.5086,99.9463
BiRefNet,506,99.3789,97.8788,97.2837,99.9405
BiRefNet,507,99.1254,97.7779,96.9416,99.9317
BiRefNet,508,99.3970,97.7009,97.1253,99.9358
BiRefNet,509,99.2975,97.9024,97.2289,99.9382
BiRefNet,510,99.4027,97.3607,96.7944,99.9282
BiRefNet,511,99.5032,97.6280,97.1545,99.9363
BiRefNet,512,99.4598,97.9182,97.4002,99.9417
BiRefNet,513,99.5487,97.6817,97.2510,99.9387
BiRefNet,514,99.5008,97.5782,97.1028,99.9355
BiRefNet,515,99.3383,97.8922,97.2580,99.9394
BiRefNet,516,99.5223,97.5147,97.0604,99.9352
BiRefNet,517,99.3981,97.7584,97.1831,99.9384
BiRefNet,518,99.5587,97.8384,97.4160,99.9437
BiRefNet,519,99.5845,98.2066,97.8059,99.9525
BiRefNet,520,99.5806,98.3366,97.9310,99.9557
BiRefNet,521,99.4512,98.2499,97.7201,99.9517
BiRefNet,522,99.5268,98.5938,98.1338,99.9612
BiRefNet,523,99.3945,98.8104,98.2191,99.9638
BiRefNet,524,99.4514,98.8431,98.3071,99.9666
BiRefNet,525,99.3330,98.8103,98.1590,99.9648
BiRefNet,526,99.3152,98.6244,97.9582,99.9620
BiRefNet,527,99.2391,99.0306,98.2843,99.9690
BiRefNet,528,99.2936,98.8500,98.1597,99.9676
BiRefNet,529,99.4134,98.7836,98.2111,99.9692
BiRefNet,530,99.4721,98.6948,98.1806,99.9692
BiRefNet,531,99.3027,98.8804,98.1986,99.9698
BiRefNet,532,99.4029,98.9684,98.3835,99.9731
BiRefNet,533,99.3587,98.6310,98.0071,99.9667
BiRefNet,534,99.3584,98.9209,98.2930,99.9712
BiRefNet,535,99.0393,99.1067,98.1630,99.9685
BiRefNet,536,99.3599,98.8177,98.1926,99.9682
BiRefNet,537,99.3457,98.8744,98.2347,99.9680
BiRefNet,538,99.4035,98.9299,98.3460,99.9692
BiRefNet,539,99.3118,98.8357,98.1634,99.9648
BiRefNet,540,99.2331,98.6162,97.8703,99.9580
BiRefNet,541,99.3169,98.6786,98.0133,99.9599
BiRefNet,542,99.2177,98.6442,97.8829,99.9567
BiRefNet,543,99.3441,98.4139,97.7785,99.9537
BiRefNet,544,99.2299,98.6316,97.8824,99.9544
BiRefNet,545,99.4868,98.6109,98.1119,99.9579
BiRefNet,546,99.3630,98.6660,98.0458,99.9546
BiRefNet,547,99.3559,98.8975,98.2675,99.9579
BiRefNet,548,99.3981,98.7865,98.1990,99.9540
BiRefNet,549,99.3459,98.8341,98.1950,99.9515
BiRefNet,550,99.4426,98.8102,98.2659,99.9508
BiRefNet,551,99.4149,98.9134,98.3409,99.9502
BiRefNet,552,99.4600,98.8895,98.3614,99.9481
BiRefNet,553,99.3115,98.9211,98.2473,99.9416
BiRefNet,554,99.5079,99.0954,98.6122,99.9518
BiRefNet,555,99.3811,99.1348,98.5265,99.9472
BiRefNet,556,99.5679,98.8391,98.4169,99.9416
BiRefNet,557,99.5892,99.1084,98.7048,99.9517
BiRefNet,558,99.5781,99.0338,98.6199,99.9479
BiRefNet,559,99.5966,99.0865,98.6904,99.9502
BiRefNet,560,99.5728,99.1078,98.6881,99.9498
BiRefNet,561,99.6547,99.2329,98.8928,99.9575
BiRefNet,562,99.5570,99.1029,98.6678,99.9486
BiRefNet,563,99.4360,99.3688,98.8118,99.9540
BiRefNet,564,99.7758,98.9988,98.7790,99.9523
BiRefNet,565,99.7239,99.1726,98.9010,99.9565
BiRefNet,566,99.6545,99.2011,98.8610,99.9538
BiRefNet,567,99.6614,99.4124,99.0778,99.9620
BiRefNet,568,99.6384,99.4466,99.0889,99.9615
BiRefNet,569,99.6657,99.2501,98.9208,99.9534
BiRefNet,570,99.4711,99.4645,98.9412,99.9534
BiRefNet,571,99.4061,99.4191,98.8320,99.9479
BiRefNet,572,99.4067,99.4293,98.8428,99.9481
BiRefNet,573,99.5365,99.3819,98.9242,99.9517
BiRefNet,574,99.4818,99.4166,98.9044,99.9514
BiRefNet,575,99.5530,99.3276,98.8866,99.9514
BiRefNet,576,99.5212,99.2702,98.7984,99.9481
BiRefNet,577,99.5744,99.2736,98.8541,99.9510
BiRefNet,578,99.3945,99.3673,98.7695,99.9476
BiRefNet,579,99.3284,99.3318,98.6691,99.9437
BiRefNet,580,99.4334,99.4778,98.9171,99.9541
BiRefNet,581,99.6040,99.1703,98.7808,99.9484
BiRefNet,582,99.5327,99.0358,98.5774,99.9395
BiRefNet,583,99.5910,99.0978,98.6961,99.9442
BiRefNet,584,99.1535,99.1469,98.3147,99.9256
BiRefNet,585,99.5450,99.0640,98.6175,99.9405
BiRefNet,586,99.3784,99.2337,98.6215,99.9421
BiRefNet,587,99.4018,98.9849,98.3987,99.9339
BiRefNet,588,99.5712,98.3419,97.9272,99.9161
BiRefNet,589,99.2399,98.4225,97.6861,99.9083
BiRefNet,590,99.4668,97.7762,97.2664,99.8938
BiRefNet,591,99.4300,98.5283,97.9749,99.9233
BiRefNet,592,99.5694,93.6223,93.2447,99.7455
BiRefNet,593,99.4401,97.0356,96.5083,99.8689
BiRefNet,594,99.5282,96.5369,96.0971,99.8537
BiRefNet,595,99.2399,97.6220,96.8975,99.8827
BiRefNet,596,99.4914,95.8815,95.4138,99.8245
BiRefNet,597,99.3933,98.1458,97.5613,99.9064
BiRefNet,598,99.5685,96.2137,95.8142,99.8367
BiRefNet,599,99.3539,96.8970,96.2902,99.8526
BiRefNet,600,99.2605,99.0487,98.3232,99.9324
BiRefNet,601,99.2929,98.3955,97.7108,99.9048
BiRefNet,602,99.3380,98.6023,97.9586,99.9145
BiRefNet,603,99.3290,98.6871,98.0335,99.9162
BiRefNet,604,99.2199,99.1233,98.3568,99.9287
BiRefNet,605,99.6035,98.2576,97.8748,99.9045
BiRefNet,606,99.5397,98.2819,97.8372,99.9025
BiRefNet,607,99.1975,98.8418,98.0577,99.9139
BiRefNet,608,99.0648,98.6855,97.7746,99.9041
BiRefNet,609,99.1013,97.9721,97.1093,99.8789
BiRefNet,610,99.1589,97.9270,97.1202,99.8827
BiRefNet,611,99.2941,98.2952,97.6131,99.9049
BiRefNet,612,99.3804,98.5017,97.9005,99.9174
BiRefNet,613,99.1596,98.9903,98.1668,99.9280
BiRefNet,614,99.6030,98.8478,98.4599,99.9398
BiRefNet,615,99.3543,99.3692,98.7315,99.9508
BiRefNet,616,99.2036,99.4401,98.6526,99.9481
BiRefNet,617,99.4459,99.2438,98.6980,99.9497
BiRefNet,618,99.3875,99.0191,98.4185,99.9385
BiRefNet,619,99.0580,99.3849,98.4544,99.9398
BiRefNet,620,99.2337,99.2928,98.5373,99.9427
BiRefNet,621,99.0943,99.5119,98.6150,99.9453
BiRefNet,622,99.0853,99.3124,98.4102,99.9362
BiRefNet,623,98.9293,99.5060,98.4457,99.9361
BiRefNet,624,99.3853,99.1797,98.5750,99.9408
BiRefNet,625,99.2960,99.3235,98.6290,99.9424
BiRefNet,626,99.2765,99.1915,98.4796,99.9353
BiRefNet,627,99.5437,99.1684,98.7197,99.9447
BiRefNet,628,99.0569,99.3802,98.4487,99.9313
BiRefNet,629,99.0015,99.4611,98.4733,99.9313
BiRefNet,630,99.2140,99.5010,98.7228,99.9414
BiRefNet,631,99.1187,99.6728,98.7972,99.9447
BiRefNet,632,99.1129,99.6170,98.7366,99.9427
BiRefNet,633,98.9217,99.6141,98.5440,99.9349
BiRefNet,634,98.9357,99.5095,98.4556,99.9319
BiRefNet,635,99.0791,99.4826,98.5711,99.9375
BiRefNet,636,99.1503,99.5060,98.6646,99.9424
BiRefNet,637,99.0029,99.5092,98.5219,99.9371
BiRefNet,638,99.0827,99.4462,98.5389,99.9384
BiRefNet,639,98.9710,99.6638,98.6417,99.9427
BiRefNet,640,99.0058,99.4816,98.4976,99.9361
BiRefNet,641,98.8872,99.5316,98.4292,99.9323
BiRefNet,642,98.9515,99.5753,98.5356,99.9355
BiRefNet,643,98.7847,99.6358,98.4293,99.9293
BiRefNet,644,99.0835,99.5015,98.5941,99.9358
BiRefNet,645,99.0034,99.5165,98.5295,99.9320
BiRefNet,646,98.7705,99.7069,98.4846,99.9288
BiRefNet,647,98.7885,99.5888,98.3872,99.9236
BiRefNet,648,98.8106,99.5840,98.4044,99.9242
BiRefNet,649,98.5051,99.5665,98.0844,99.9091
BiRefNet,650,98.6891,99.6474,98.3457,99.9216
BiRefNet,651,98.7259,99.6784,98.4124,99.9248
BiRefNet,652,98.7420,99.5925,98.3446,99.9214
BiRefNet,653,99.0446,99.5415,98.5948,99.9333
BiRefNet,654,99.2432,99.2771,98.5312,99.9310
BiRefNet,655,99.0802,99.3726,98.4642,99.9278
BiRefNet,656,99.1383,99.4280,98.5761,99.9332
BiRefNet,657,99.1691,99.3701,98.5496,99.9321
BiRefNet,658,99.0381,99.5027,98.5504,99.9323
BiRefNet,659,98.9496,99.5325,98.4918,99.9293
BiRefNet,660,98.9839,99.3527,98.3497,99.9236
BiRefNet,661,98.4376,99.6619,98.1100,99.9129
BiRefNet,662,99.0748,99.4113,98.4969,99.9321
BiRefNet,663,99.0712,99.1501,98.2369,99.9225
BiRefNet,664,99.1743,98.8418,98.0351,99.9154
BiRefNet,665,99.0914,99.0130,98.1222,99.9203
BiRefNet,666,99.2222,98.7319,97.9737,99.9145
BiRefNet,667,98.6924,98.8136,97.5366,99.8971
BiRefNet,668,99.2598,98.7378,98.0161,99.9175
BiRefNet,669,99.2487,98.4369,97.7088,99.9036
BiRefNet,670,99.0474,98.3532,97.4316,99.8898
BiRefNet,671,99.3180,98.2118,97.5539,99.8938
BiRefNet,672,99.5644,98.2150,97.7947,99.9031
BiRefNet,673,99.4004,97.9148,97.3398,99.8814
BiRefNet,674,99.5797,97.4887,97.0892,99.8695
BiRefNet,675,99.4816,97.5330,97.0398,99.8670
BiRefNet,676,99.7129,97.3280,97.0561,99.8689
BiRefNet,677,99.7295,97.0440,96.7893,99.8620
BiRefNet,678,99.7775,96.8034,96.5949,99.8559
BiRefNet,679,99.4423,97.0163,96.4913,99.8546
BiRefNet,680,99.6753,96.0297,95.7303,99.8257
BiRefNet,681,99.5090,96.6337,96.1751,99.8461
BiRefNet,682,99.6599,96.1041,95.7899,99.8323
BiRefNet,683,99.6651,96.1451,95.8354,99.8335
BiRefNet,684,99.6007,96.3151,95.9446,99.8368
BiRefNet,685,99.6997,96.6886,96.4078,99.8550
BiRefNet,686,99.6423,96.6440,96.3099,99.8487
BiRefNet,687,99.6793,96.7476,96.4474,99.8526
BiRefNet,688,99.6138,96.8046,96.4427,99.8500
BiRefNet,689,99.6194,96.4243,96.0704,99.8312
BiRefNet,690,99.5833,96.7153,96.3255,99.8417
BiRefNet,691,99.6077,96.4735,96.1083,99.8304
BiRefNet,692,99.4825,96.5247,96.0425,99.8258
BiRefNet,693,99.4639,96.3893,95.8911,99.8183
BiRefNet,694,99.4768,96.4587,95.9718,99.8199
BiRefNet,695,99.5047,96.3573,95.8973,99.8160
BiRefNet,696,99.5754,96.1797,95.7868,99.8105
BiRefNet,697,99.4856,96.6691,96.1884,99.8281
BiRefNet,698,99.5837,96.7479,96.3581,99.8365
BiRefNet,699,99.5128,96.7267,96.2708,99.8317
BiRefNet,700,99.5077,96.7814,96.3201,99.8313
BiRefNet,701,99.5051,97.8696,97.3955,99.8802
BiRefNet,702,99.5174,97.4324,96.9742,99.8585
BiRefNet,703,99.6665,97.6152,97.2974,99.8727
BiRefNet,704,99.6973,97.8580,97.5681,99.8860
BiRefNet,705,99.5364,98.3928,97.9439,99.9048
BiRefNet,706,99.6709,97.8238,97.5089,99.8847
BiRefNet,707,99.6937,97.7093,97.4169,99.8814
BiRefNet,708,99.5525,97.8682,97.4395,99.8850
BiRefNet,709,99.7412,97.6312,97.3845,99.8847
BiRefNet,710,99.6318,98.5299,98.1724,99.9213
BiRefNet,711,99.6530,97.5689,97.2385,99.8796
BiRefNet,712,99.5837,98.9926,98.5847,99.9394
BiRefNet,713,99.6390,98.9380,98.5846,99.9387
BiRefNet,714,99.5877,99.1985,98.7928,99.9470
BiRefNet,715,99.6545,98.9966,98.6580,99.9404
BiRefNet,716,99.7016,98.8774,98.5856,99.9362
BiRefNet,717,99.6750,98.5899,98.2739,99.9213
BiRefNet,718,99.4764,99.1293,98.6148,99.9359
BiRefNet,719,99.5858,98.9724,98.5666,99.9327
BiRefNet,720,99.5014,98.8261,98.3391,99.9210
BiRefNet,721,99.3045,97.0566,96.4013,99.8226
BiRefNet,722,99.5677,98.4622,98.0431,99.9042
BiRefNet,723,99.5344,98.6220,98.1691,99.9112
BiRefNet,724,99.5620,98.7624,98.3351,99.9193
BiRefNet,725,99.5109,98.9568,98.4778,99.9277
BiRefNet,726,99.3796,99.3424,98.7301,99.9407
BiRefNet,727,99.5884,99.1176,98.7132,99.9407
BiRefNet,728,99.6370,99.1130,98.7564,99.9430
BiRefNet,729,99.5805,99.1116,98.6995,99.9398
BiRefNet,730,99.6917,99.0499,98.7475,99.9418
BiRefNet,731,99.5853,99.3221,98.9130,99.9492
BiRefNet,732,99.5619,98.9422,98.5133,99.9295
BiRefNet,733,99.5623,98.9261,98.4977,99.9272
BiRefNet,734,99.7474,97.3663,97.1268,99.8563
BiRefNet,735,99.7632,97.0565,96.8334,99.8406
BiRefNet,736,99.6589,97.9647,97.6373,99.8824
BiRefNet,737,99.7690,97.8810,97.6597,99.8847
BiRefNet,738,99.6734,98.4791,98.1623,99.9107
BiRefNet,739,99.6521,97.5941,97.2627,99.8670
BiRefNet,740,99.6925,97.6037,97.3108,99.8691
BiRefNet,741,99.6718,97.6947,97.3814,99.8712
BiRefNet,742,99.7130,96.9562,96.6864,99.8346
BiRefNet,743,99.6734,97.1024,96.7945,99.8377
BiRefNet,744,99.7287,96.5784,96.3253,99.8113
BiRefNet,745,99.7435,96.5624,96.3232,99.8111
BiRefNet,746,99.7552,97.0144,96.7840,99.8335
BiRefNet,747,99.5552,96.2703,95.8580,99.7789
BiRefNet,748,99.4470,97.3737,96.8493,99.8299
BiRefNet,749,99.5377,96.9626,96.5278,99.8073
BiRefNet,750,99.5231,98.1142,97.6550,99.8681
BiRefNet,751,99.4179,98.2763,97.7140,99.8699
BiRefNet,752,99.4236,98.2034,97.6474,99.8647
BiRefNet,753,99.4265,97.8163,97.2676,99.8422
BiRefNet,754,99.4681,97.6661,97.1587,99.8362
BiRefNet,755,99.4839,98.0816,97.5851,99.8620
BiRefNet,756,99.3438,97.9861,97.3559,99.8507
BiRefNet,757,99.3872,98.0810,97.4914,99.8605
BiRefNet,758,99.5605,97.7810,97.3608,99.8552
BiRefNet,759,99.4224,97.6899,97.1386,99.8438
BiRefNet,760,99.4459,98.4961,97.9584,99.8896
BiRefNet,761,99.5694,97.6108,97.2006,99.8468
BiRefNet,762,99.5424,98.0826,97.6424,99.8708
BiRefNet,763,99.4088,98.3791,97.8069,99.8789
BiRefNet,764,99.5112,98.6464,98.1707,99.8990
BiRefNet,765,99.5012,98.8317,98.3445,99.9091
BiRefNet,766,99.4241,98.6937,98.1327,99.8983
BiRefNet,767,99.5323,98.2553,97.8037,99.8811
BiRefNet,768,99.6360,98.3970,98.0445,99.8950
BiRefNet,769,99.6498,98.1935,97.8558,99.8845
BiRefNet,770,99.5643,98.1543,97.7345,99.8789
BiRefNet,771,99.4843,98.5939,98.0926,99.8996
BiRefNet,772,99.4265,98.4494,97.8935,99.8899
BiRefNet,773,99.6009,98.4887,98.1016,99.9015
BiRefNet,774,99.7323,98.5010,98.2413,99.9093
BiRefNet,775,99.6497,98.3786,98.0395,99.8996
BiRefNet,776,99.4193,98.4345,97.8718,99.8912
BiRefNet,777,99.5195,98.4515,97.9857,99.8971
BiRefNet,778,99.4051,98.5104,97.9331,99.8944
BiRefNet,779,99.4356,98.3313,97.7855,99.8869
CCNet,0,99.0869,96.0418,95.1992,99.7854
CCNet,1,99.5385,97.0098,96.5754,99.8462
CCNet,2,99.6409,97.0056,96.6676,99.8505
CCNet,3,99.4877,96.2583,95.7835,99.8108
CCNet,4,98.5157,95.3429,93.9927,99.7287
CCNet,5,98.6540,92.8523,91.6907,99.6243
CCNet,6,98.9762,94.5031,93.5883,99.7125
CCNet,7,98.1184,96.6853,94.9253,99.7701
CCNet,8,99.3484,97.3799,96.7619,99.8553
CCNet,9,98.0896,94.8993,93.1771,99.6921
CCNet,10,98.9123,97.5775,96.5415,99.8445
CCNet,11,98.8474,96.3285,95.2586,99.7863
CCNet,12,98.7214,91.5037,90.4320,99.5674
CCNet,13,99.0841,93.5468,92.7449,99.6694
CCNet,14,99.3944,95.0431,94.4959,99.7428
CCNet,15,99.0849,91.1656,90.4044,99.5544
CCNet,16,99.6775,96.7208,96.4191,99.8372
CCNet,17,99.3836,95.4795,94.9175,99.7714
CCNet,18,99.5416,95.9826,95.5602,99.8015
CCNet,19,99.3210,95.7498,95.1270,99.7799
CCNet,20,99.3742,96.2693,95.6892,99.8044
CCNet,21,99.2432,97.5754,96.8547,99.8571
CCNet,22,99.2109,95.3621,94.6443,99.7581
CCNet,23,99.8244,96.2624,96.0997,99.8264
CCNet,24,99.6841,94.7796,94.4958,99.7554
CCNet,25,98.9205,94.8883,93.9158,99.7286
CCNet,26,99.7746,94.2228,94.0227,99.7354
CCNet,27,99.8513,94.3113,94.1790,99.7418
CCNet,28,99.8860,94.5064,94.4045,99.7520
CCNet,29,99.8158,94.7058,94.5406,99.7555
CCNet,30,99.7028,94.6678,94.4015,99.7467
CCNet,31,99.4406,94.0500,93.5550,99.7041
CCNet,32,95.0552,94.4311,90.0095,99.5150
CCNet,33,99.7886,94.7320,94.5422,99.7438
CCNet,34,99.3462,94.5948,94.0095,99.7128
CCNet,35,94.2809,96.1074,90.8130,99.5346
CCNet,36,98.5211,94.3188,93.0021,99.6577
CCNet,37,98.5748,96.6719,95.3393,99.7716
CCNet,38,99.9192,95.9385,95.8641,99.7992
CCNet,39,99.2413,95.8176,95.1208,99.7593
CCNet,40,99.9541,96.2619,96.2194,99.8142
CCNet,41,99.6452,96.6366,96.3053,99.8192
CCNet,42,99.8300,96.9175,96.7578,99.8435
CCNet,43,99.9433,95.6134,95.5615,99.7869
CCNet,44,99.7964,96.8796,96.6885,99.8397
CCNet,45,99.5022,96.7157,96.2499,99.8197
CCNet,46,99.4131,97.7316,97.1710,99.8644
CCNet,47,99.5468,97.7449,97.3119,99.8709
CCNet,48,99.4614,97.7785,97.2634,99.8692
CCNet,49,99.0447,97.6917,96.7797,99.8458
CCNet,50,98.8695,98.6007,97.5014,99.8804
CCNet,51,99.5012,98.1881,97.7072,99.8916
CCNet,52,99.5902,97.9991,97.6055,99.8870
CCNet,53,99.2367,98.5063,97.7656,99.8942
CCNet,54,99.4900,98.1199,97.6288,99.8876
CCNet,55,98.9244,98.6002,97.5543,99.8832
CCNet,56,99.1188,98.3489,97.4965,99.8801
CCNet,57,99.1368,97.4630,96.6429,99.8361
CCNet,58,98.8911,98.6285,97.5496,99.8772
CCNet,59,99.1266,98.6660,97.8156,99.8882
CCNet,60,99.3892,98.3510,97.7601,99.8830
CCNet,61,99.4555,98.3947,97.8674,99.8854
CCNet,62,99.3011,97.8060,97.1373,99.8413
CCNet,63,99.1794,98.3418,97.5480,99.8607
CCNet,64,99.5583,97.6741,97.2527,99.8397
CCNet,65,99.5387,98.2226,97.7775,99.8666
CCNet,66,99.6063,96.1889,95.8246,99.7432
CCNet,67,99.4777,97.7368,97.2378,99.8262
CCNet,68,99.5122,96.9412,96.4827,99.7762
CCNet,69,99.4125,95.9174,95.3768,99.7010
CCNet,70,99.6005,96.7156,96.3418,99.7590
CCNet,71,99.5679,96.5348,96.1320,99.7384
CCNet,72,99.3261,95.8707,95.2512,99.6672
CCNet,73,99.5535,95.6821,95.2732,99.6607
CCNet,74,99.5733,96.0785,95.6845,99.6863
CCNet,75,99.4161,95.6485,95.1141,99.6470
CCNet,76,99.4062,96.9948,96.4360,99.7458
CCNet,77,99.4264,96.9144,96.3755,99.7454
CCNet,78,99.3986,96.5133,95.9530,99.7196
CCNet,79,99.5087,96.3611,95.9048,99.7185
CCNet,80,99.4193,96.0784,95.5422,99.6995
CCNet,81,99.4656,95.2937,94.8083,99.6564
CCNet,82,99.2399,96.2838,95.5789,99.7108
CCNet,83,99.1395,95.1895,94.4095,99.6387
CCNet,84,99.2176,95.4695,94.7562,99.6609
CCNet,85,98.9911,96.1154,95.1830,99.6861
CCNet,86,99.1477,95.8557,95.0723,99.6772
CCNet,87,99.5265,95.4857,95.0539,99.6772
CCNet,88,99.0628,98.1762,97.2727,99.8238
CCNet,89,99.7306,96.1500,95.9009,99.7413
CCNet,90,99.9270,95.8758,95.8087,99.7400
CCNet,91,99.5518,96.9401,96.5188,99.7867
CCNet,92,99.5721,96.3255,95.9285,99.7556
CCNet,93,99.5998,95.7146,95.3479,99.7277
CCNet,94,99.6182,95.5524,95.2038,99.7261
CCNet,95,99.5374,96.8999,96.4654,99.8038
CCNet,96,99.5524,97.3866,96.9621,99.8367
CCNet,97,98.7390,96.9626,95.7767,99.7772
CCNet,98,98.4264,98.3929,96.8691,99.8374
CCNet,99,98.6131,98.2588,96.9195,99.8440
CCNet,100,98.2475,98.4770,96.7770,99.8396
CCNet,101,98.3476,97.7910,96.2101,99.8168
CCNet,102,98.6013,97.7949,96.4568,99.8348
CCNet,103,98.5319,98.0552,96.6432,99.8482
CCNet,104,98.6379,97.1569,95.8707,99.8181
CCNet,105,98.1492,98.1053,96.3233,99.8424
CCNet,106,98.5205,97.2498,95.8500,99.8286
CCNet,107,98.2286,96.6145,94.9600,99.7977
CCNet,108,98.6576,95.3354,94.1146,99.7713
CCNet,109,97.8053,92.3832,90.5070,99.6389
CCNet,110,97.1485,93.4117,90.9189,99.6603
CCNet,111,98.1741,89.3514,87.8908,99.5584
CCNet,112,96.5223,92.1518,89.1905,99.6053
CCNet,113,98.1239,94.2282,92.5606,99.7342
CCNet,114,98.8911,80.1831,79.4686,99.2733
CCNet,115,98.6043,90.6113,89.4639,99.6244
CCNet,116,99.0986,89.4482,88.7263,99.5998
CCNet,117,98.3843,84.1094,82.9634,99.3903
CCNet,118,98.9188,90.2350,89.3537,99.6168
CCNet,119,98.8670,86.9808,86.1224,99.4996
CCNet,120,98.6045,85.5211,84.4984,99.4411
CCNet,121,98.1635,81.8992,80.6632,99.3048
CCNet,122,95.3199,93.5522,89.4438,99.6098
CCNet,123,98.5695,88.5766,87.4525,99.5466
CCNet,124,99.5601,93.9124,93.5243,99.7665
CCNet,125,98.8178,91.4660,90.4760,99.6512
CCNet,126,99.4492,95.4011,94.8997,99.8147
CCNet,127,99.4253,91.1732,90.6952,99.6636
CCNet,128,99.2743,96.1948,95.5231,99.8377
CCNet,129,99.3808,95.6932,95.1260,99.8239
CCNet,130,99.5344,95.5200,95.0952,99.8229
CCNet,131,99.3492,96.6098,96.0022,99.8556
CCNet,132,99.4165,94.4487,93.9280,99.7801
CCNet,133,98.7317,97.4912,96.2854,99.8653
CCNet,134,99.2912,95.4984,94.8518,99.8141
CCNet,135,99.1718,94.7247,93.9813,99.7826
CCNet,136,99.4142,96.0658,95.5250,99.8401
CCNet,137,98.9132,96.6090,95.5942,99.8440
CCNet,138,99.3337,95.8687,95.2562,99.8356
CCNet,139,99.1641,96.7877,96.0044,99.8636
CCNet,140,98.9894,96.7398,95.7937,99.8594
CCNet,141,99.1058,95.8456,95.0239,99.8371
CCNet,142,98.9718,96.9293,95.9630,99.8694
CCNet,143,99.4112,97.0839,96.5289,99.8893
CCNet,144,99.2927,96.0076,95.3555,99.8536
CCNet,145,98.9635,97.8194,96.8275,99.9013
CCNet,146,99.0392,97.8767,96.9561,99.9068
CCNet,147,98.9385,96.9656,95.9672,99.8776
CCNet,148,99.2100,96.8093,96.0687,99.8825
CCNet,149,99.1343,97.6381,96.8126,99.9051
CCNet,150,99.4722,96.2485,95.7594,99.8744
CCNet,151,99.2775,95.2876,94.6314,99.8398
CCNet,152,99.5626,94.7804,94.3874,99.8316
CCNet,153,98.7895,97.2357,96.0908,99.8799
CCNet,154,98.9378,94.9986,94.0395,99.8138
CCNet,155,99.6721,94.1514,93.8607,99.8044
CCNet,156,99.6293,93.6266,93.3016,99.7823
CCNet,157,99.0431,93.9734,93.1279,99.7713
CCNet,158,99.0219,94.6396,93.7630,99.7876
CCNet,159,99.2044,92.8208,92.1349,99.7274
CCNet,160,99.4545,92.4361,91.9698,99.7167
CCNet,161,99.5309,92.1048,91.7067,99.7030
CCNet,162,99.7551,92.5797,92.3698,99.7225
CCNet,163,99.7180,94.1165,93.8666,99.7727
CCNet,164,99.8209,92.6792,92.5254,99.7199
CCNet,165,99.8735,93.5584,93.4476,99.7517
CCNet,166,99.4347,94.6347,94.1283,99.7746
CCNet,167,99.7367,94.6496,94.4136,99.7860
CCNet,168,99.5340,94.9448,94.5247,99.7888
CCNet,169,99.3695,94.7760,94.2095,99.7758
CCNet,170,99.5046,94.2422,93.8021,99.7600
CCNet,171,99.6608,94.4381,94.1356,99.7749
CCNet,172,99.4471,95.5023,94.9979,99.8109
CCNet,173,99.7334,95.5106,95.2674,99.8252
CCNet,174,99.5742,94.2945,93.9158,99.7786
CCNet,175,99.2699,95.6600,94.9917,99.8216
CCNet,176,99.8631,94.4540,94.3318,99.8034
CCNet,177,99.6861,94.4955,94.2151,99.8025
CCNet,178,99.8759,90.5602,90.4585,99.6806
CCNet,179,99.9608,88.9548,88.9238,99.6324
CCNet,180,99.8989,90.6683,90.5852,99.6881
CCNet,181,99.9244,91.5333,91.4700,99.7146
CCNet,182,99.8813,92.7015,92.5995,99.7471
CCNet,183,99.7061,94.0529,93.7928,99.7824
CCNet,184,99.8486,89.2586,89.1380,99.6046
CCNet,185,99.5843,93.2240,92.8626,99.7283
CCNet,186,99.7648,91.4468,91.2501,99.6528
CCNet,187,99.3147,96.1324,95.4989,99.8132
CCNet,188,99.8406,95.6298,95.4841,99.8028
CCNet,189,99.6509,95.2201,94.9036,99.7649
CCNet,190,99.4435,96.6883,96.1679,99.8125
CCNet,191,99.1478,97.8811,97.0644,99.8488
CCNet,192,98.8876,97.1589,96.1085,99.7880
CCNet,193,99.0710,98.0572,97.1638,99.8365
CCNet,194,97.7821,99.2599,97.0743,99.8187
CCNet,195,98.3011,98.4333,96.7868,99.7927
CCNet,196,98.3786,98.6822,97.1029,99.8054
